times,x_pos,y_pos,z_pos
4.115966081619263,3.816,-5.851,97.069
4.259260892868042,3.416,-6.326,98.797
4.4032440185546875,2.883,-6.719,101.108
4.550497055053711,2.354,-7.03,104.517
4.698483943939209,2.013,-7.182,108.863
4.844227075576782,1.71,-7.296,113.579
4.9919350147247314,1.323,-7.199,121.736
5.136061906814575,1.301,-7.191,121.736
5.282008171081543,1.792,-6.736,130.713
5.427567958831787,1.878,-6.69,134.665
5.575141906738281,2.802,-6.656,138.331
5.724256992340088,3.311,-6.515,142.016
5.873633146286011,3.845,-6.418,145.478
6.023745059967041,3.913,-6.411,145.478
6.174928903579712,3.763,-5.735,152.224
6.364850044250488,3.254,-5.331,157.289
6.510962963104248,2.825,-5.228,159.785
6.656942129135132,2.377,-5.27,160.325
6.805564880371094,1.827,-5.254,159.656
6.955433130264282,1.407,-5.414,158.328
7.105566024780273,1.195,-5.683,156.938
7.255521059036255,1.314,-6.119,155.566
7.4028589725494385,1.573,-6.622,153.709
7.549005031585693,2.059,-7.218,151.972
7.6989710330963135,2.472,-7.16,150.648
7.849947929382324,2.615,-6.709,149.069
7.933903932571411,2.617,-6.442,148.105
8.081247091293335,2.415,-5.979,147.132
8.229420185089111,2.308,-5.508,146.989
8.377713918685913,2.199,-5.826,147.756
8.527235984802246,2.833,-7.652,148.27
8.678117990493774,3.227,-9.192,148.981
8.826077938079834,3.845,-11.437,149.25
8.972774982452393,4.746,-14.952,149.798
9.12400221824646,5.754,-19.674,150.48
9.270892143249512,7.031,-24.07,151.006
9.420377254486084,8.748,-27.009,150.997
9.56543493270874,10.708,-28.983,151.272
9.715440034866333,12.72,-31.497,151.523
9.861979007720947,14.643,-35.305,151.187
10.011007070541382,16.679,-40.345,151.344
10.156878232955933,18.843,-44.649,151.366
10.301119089126587,20.946,-46.932,151.192
10.448621034622192,22.89,-48.683,151.227
10.597998142242432,24.978,-50.851,151.311
10.744287967681885,27.037,-53.162,151.457
10.890305042266846,28.827,-55.371,151.803
11.04033899307251,30.389,-57.276,152.187
11.190606832504272,32.535,-60.079,152.806
11.339112997055054,32.875,-63.044,152.957
11.485054016113281,35.918,-66.188,153.006
11.632046222686768,37.434,-68.888,152.855
11.779247999191284,39.152,-70.889,152.899
11.927742004394531,40.88,-72.769,152.136
12.078542232513428,41.141,-72.963,151.872
12.22662615776062,43.847,-77.26,151.645
12.371555805206299,45.038,-79.92,151.442
12.515986919403076,45.956,-82.508,151.419
12.663474082946777,47.088,-84.782,81.256
12.814210176467896,48.488,-87.686,81.152
12.96482515335083,50.39,-91.094,80.967
13.114804029464722,53.601,-94.797,80.857
13.264254093170166,56.264,-98.146,80.869
13.411720037460327,58.157,-100.616,80.906
13.560426950454712,59.919,-103.032,80.897
13.711261987686157,60.954,-104.332,80.992
13.856931209564209,61.364,-105.189,81.051
14.003643035888672,61.484,-107.325,81.161
14.14877700805664,65.846,-110.69,81.259
14.297985076904297,69.806,-114.496,81.456
14.442564964294434,73.101,-118.058,81.423
14.586947917938232,75.495,-120.94,81.494
14.732461214065552,77.645,-123.9,81.505
14.881160020828247,79.551,-126.483,81.392
15.032184839248657,80.535,-128.176,81.341
15.182461977005005,81.531,-129.716,81.292
15.332344770431519,84.169,-133.096,81.438
15.479978084564209,87.977,-136.435,82.365
15.630812883377075,91.257,-138.935,83.539
15.781442165374756,94.664,-140.316,85.201
15.932484865188599,98.371,-141.815,86.229
16.082104921340942,102.748,-143.665,86.467
16.229212045669556,103.575,-145.649,86.601
16.377547025680542,110.353,-147.461,151.38
16.524307012557983,112.053,-149.022,150.156
16.674968004226685,114.414,-151.604,149.261
16.82017421722412,117.192,-154.708,147.994
16.966422080993652,119.371,-156.828,146.861
17.116561889648438,121.319,-158.394,146.096
17.26503300666809,123.4,-160.162,146.001
17.415751934051514,125.449,-162.119,145.938
17.565706968307495,127.472,-164.396,146.092
17.713848114013672,129.787,-167.7,146.891
