times,x_pos,y_pos,z_pos
4.131773233413696,3.311,-4.731,98.477
4.276428937911987,2.042,-4.85,100.073
4.429059028625488,1.052,-4.794,102.959
4.575293064117432,-0.201,-4.634,106.995
4.719150066375732,-1.395,-4.308,111.733
4.863415002822876,-2.365,-3.815,116.399
5.008141040802002,-2.823,-3.048,121.315
5.152430057525635,-3.035,-2.114,127.351
5.295353174209595,-3.145,-1.653,131.79
5.442654848098755,-2.934,-1.466,136.682
5.58753514289856,-2.288,-1.361,141.103
5.731043100357056,-1.582,-1.411,145.293
5.877068042755127,-0.967,-1.676,150.088
6.06751823425293,0.338,-2.35,156.273
6.2165679931640625,1.836,-2.755,159.713
6.368053913116455,3.46,-3.148,161.533
6.511764049530029,4.201,-3.589,162.768
6.657366037368774,4.629,-4.151,163.634
6.8026111125946045,5.166,-4.577,164.309
6.9499640464782715,6.104,-4.876,164.361
7.097659111022949,6.747,-5.02,163.848
7.246061086654663,7.32,-5.114,163.055
7.392993927001953,7.847,-5.168,162.592
7.542880058288574,8.639,-5.087,161.82
7.691470146179199,8.897,-4.835,161.328
7.842829942703247,8.186,-4.554,160.59
7.99349308013916,7.35,-4.396,159.86
8.141858100891113,6.96,-4.21,158.528
8.288115978240967,6.533,-3.733,157.039
8.437841176986694,6.128,-2.706,156.329
8.58786392211914,5.842,-2.055,155.849
8.732869148254395,5.624,-1.366,154.838
8.879981994628906,5.39,-0.506,153.878
9.024325132369995,5.186,0.174,152.503
9.168211221694946,5.04,0.867,151.21
9.31731915473938,5.021,1.428,150.006
9.463325262069702,5.184,1.914,148.839
9.545618057250977,5.201,2.215,148.093
9.694537162780762,5.805,2.644,147.345
9.842145919799805,6.102,2.156,148.182
9.993117094039917,6.667,1.715,149.11
10.14291501045227,7.994,0.022,149.886
10.291175127029419,8.784,-1.765,150.648
10.437296152114868,9.662,-5.459,151.232
10.588005065917969,10.94,-11.213,152.884
10.734122037887573,12.391,-16.822,154.072
10.8839271068573,14.252,-23.306,154.356
11.029995918273926,16.433,-29.931,154.719
11.178843021392822,19.566,-36.909,154.846
11.328547954559326,24.02,-44.092,154.528
11.475632190704346,28.222,-51.057,154.218
11.624191999435425,30.852,-58.169,154.487
11.77131199836731,32.689,-65.509,155.41
11.918099164962769,35.206,-72.451,154.902
12.068262100219727,39.016,-79.465,154.312
12.215172052383423,44.242,-86.748,153.729
12.362220048904419,48.84,-93.287,153.494
12.511230945587158,51.588,-98.743,153.888
12.659379243850708,52.837,-103.207,153.314
12.80389404296875,54.426,-107.677,152.678
12.950814247131348,56.911,-112.403,84.644
13.099507093429565,60.703,-118.732,84.802
13.249958038330078,63.507,-124.404,84.714
13.395422220230103,66.615,-131.237,84.751
13.537836074829102,68.564,-135.079,84.785
13.680456161499023,68.993,-136.747,85.078
13.827913284301758,71.71,-143.694,85.868
13.972262144088745,75.361,-152.005,87.351
14.119598150253296,79.055,-159.993,88.762
14.264940977096558,83.45,-168.025,89.82
14.408886909484863,87.331,-173.625,161.856
14.554511070251465,89.169,-177.605,160.603
14.702194213867188,91.562,-183.551,159.277
14.84631609916687,91.992,-190.429,158.393
14.99351692199707,95.001,-196.673,158.314
15.143869161605835,102.129,-203.37,158.234
15.292466163635254,106.333,-210.225,157.597
15.440442085266113,109.162,-216.907,158.748
15.590589046478271,109.503,-223.328,158.496
15.739153146743774,113.849,-229.513,157.994
15.88434910774231,117.992,-235.499,157.527
16.03467893600464,123.138,-242.016,157.455
16.181902170181274,127.749,-247.832,156.923
16.332571029663086,130.597,-254.088,157.054
16.481670141220093,132.929,-259.696,156.495
16.630345106124878,136.021,-265.543,156.199
16.776583194732666,140.765,-271.802,156.098
16.925379037857056,146.135,-278.405,156.354
17.07102608680725,150.705,-284.67,156.96
17.222039937973022,153.697,-290.491,156.85
17.37248992919922,156.063,-296.305,156.615
17.519604921340942,158.862,-302.489,156.855
17.666950225830078,163.131,-308.998,157.368
17.817532062530518,168.408,-315.713,157.816
17.960673093795776,173.059,-322.176,158.003
18.10701608657837,175.824,-328.352,157.81
18.25427007675171,177.806,-334.338,157.508
18.4043288230896,180.614,-340.532,157.373
18.551369190216064,183.95,-344.887,157.608
18.69940710067749,187.755,-349.236,158.084
18.849096059799194,191.19,-354.132,90.441
18.999783039093018,194.804,-359.705,89.59
19.146160125732422,198.001,-365.759,88.797
19.296205043792725,200.513,-371.415,88.295
19.44203805923462,203.608,-375.593,87.945
19.592313051223755,207.447,-381.581,88.003
19.74317717552185,212.01,-389.501,88.249
19.892239093780518,216.205,-397.509,89.347
20.042165994644165,216.989,-406.017,90.41
20.190967082977295,225.758,-414.241,91.92
20.34116005897522,229.075,-420.149,94.218
20.49004101753235,231.241,-425.737,96.396
20.64080810546875,233.285,-431.801,124.911
20.786134958267212,236.171,-437.785,122.865
20.93358302116394,240.514,-444.042,121.585
21.080904245376587,243.791,-448.991,159.933
21.230870008468628,245.948,-455.879,158.469
21.376419067382812,248.436,-462.844,157.577
21.52103328704834,251.628,-469.069,156.939
21.672057151794434,255.16,-475.962,156.567
21.81614112854004,259.704,-482.912,156.169
21.966755151748657,264.84,-490.623,155.283
22.11717200279236,268.868,-496.58,154.869
22.26676917076111,270.504,-499.704,154.73
22.412986993789673,272.783,-504.105,154.302
22.604077100753784,276.781,-511.172,154.894
22.75469708442688,279.846,-517.881,155.759
22.90465998649597,282.648,-519.416,156.236
23.054067134857178,285.007,-525.971,148.516
23.20230221748352,286.243,-535.482,149.363
23.349914073944092,289.856,-535.973,149.74
23.49605393409729,295.14,-532.38,150.175
23.64380693435669,300.182,-530.045,151.785
23.79203510284424,305.746,-527.459,152.488
23.942025899887085,311.097,-525.726,152.964
24.092040061950684,316.124,-524.757,153.236
24.23733401298523,320.997,-523.71,153.184
24.38533306121826,325.315,-522.565,152.887
24.533286094665527,325.891,-522.482,152.741
24.681653022766113,330.942,-521.147,152.79
24.829237937927246,334.29,-520.528,152.712
24.974302291870117,337.938,-520.224,152.012
25.120009899139404,340.602,-520.11,151.01
25.269119024276733,342.268,-519.89,150.512
25.420078992843628,344.89,-519.422,150.234
25.566617965698242,346.071,-518.669,149.699
25.716114044189453,347.384,-518.25,149.266
25.86161208152771,348.767,-517.748,148.537
26.007648944854736,349.555,-517.084,148.557
26.15483522415161,349.91,-516.09,148.837
26.305893182754517,349.999,-514.521,149.361
26.453248977661133,350.05,-512.634,149.091
26.59986400604248,350.073,-511.083,148.571
26.750290155410767,349.827,-509.612,148.057
26.899904012680054,349.315,-508.091,147.95
26.982874155044556,349.238,-507.219,147.947
27.020570039749146,349.037,-506.867,147.956
27.169661045074463,349.029,-505.639,148.179
27.31655216217041,348.928,-504.933,147.494
27.462526082992554,348.561,-504.709,146.126
27.612954139709473,348.477,-504.665,144.223
27.762800216674805,347.494,-504.815,142.103
27.9131281375885,347.301,-505.526,140.318
28.06249690055847,347.435,-506.843,139.267
28.212467908859253,347.467,-508.522,137.614
28.358513116836548,347.835,-509.612,135.709
28.50792121887207,348.354,-510.135,133.434
28.654457092285156,349.091,-510.527,131.614
28.80301785469055,349.881,-510.877,129.72
28.948240041732788,350.363,-511.209,127.668
29.098236083984375,350.806,-511.448,126.091
