times,x_pos,y_pos,z_pos
0.03798222541809082,10.518,7.412,117.965
0.18117237091064453,10.518,7.412,117.965
0.3234062194824219,10.518,7.412,117.965
0.46497631072998047,10.518,7.412,117.965
0.608079195022583,10.518,7.412,117.965
0.7496182918548584,10.518,7.412,117.965
0.8932061195373535,10.518,7.412,117.965
1.0292212963104248,10.518,7.412,117.965
1.1737473011016846,10.518,7.412,117.965
1.318495273590088,10.518,7.412,117.965
1.4647531509399414,10.518,7.412,117.965
1.60610032081604,10.518,7.412,117.965
1.7497262954711914,10.518,7.412,117.965
1.8934121131896973,10.518,7.412,117.965
2.036140203475952,10.518,7.412,117.965
2.180784225463867,10.518,7.412,117.965
2.3266942501068115,10.518,7.412,117.965
2.473635196685791,10.518,7.412,117.965
2.615915060043335,10.518,7.412,117.965
2.760942220687866,10.518,7.412,117.965
2.9051671028137207,10.518,7.412,117.965
3.051234245300293,10.518,7.412,117.965
3.2010581493377686,10.518,7.412,117.965
3.343628168106079,10.518,7.412,117.965
3.486034393310547,10.518,7.412,117.965
3.6275572776794434,10.518,7.412,117.965
3.772832155227661,10.518,7.412,117.965
3.915818452835083,10.518,7.412,117.965
4.0608391761779785,10.518,7.412,117.965
4.202795028686523,10.518,7.412,117.965
4.34656834602356,10.518,7.412,117.965
4.488408088684082,10.518,7.412,117.965
4.630382299423218,10.518,7.412,117.965
4.773587226867676,10.518,7.412,117.965
4.9152891635894775,10.518,7.412,117.965
5.058696269989014,10.518,7.412,117.965
5.200564384460449,10.518,7.412,117.965
5.340147256851196,10.518,7.412,117.965
5.481201171875,10.518,7.412,117.965
5.62442421913147,10.518,7.412,117.965
5.765238046646118,10.518,7.412,117.965
5.906619310379028,10.518,7.412,117.965
6.04836630821228,10.518,7.412,117.965
6.189950227737427,10.518,7.412,117.965
6.331723213195801,10.518,7.412,117.965
6.473278284072876,10.518,7.412,117.965
6.615074157714844,10.518,7.412,117.965
6.756709337234497,10.518,7.412,117.965
6.898704290390015,10.518,7.412,117.965
7.042670249938965,10.518,7.412,117.965
7.185404300689697,10.518,7.412,117.965
7.331520080566406,10.518,7.412,117.965
7.47886323928833,10.518,7.412,117.965
7.623515367507935,10.518,7.412,117.965
7.765780448913574,10.518,7.412,117.965
7.910854339599609,10.518,7.412,117.965
8.053279399871826,10.518,7.412,117.965
8.19751501083374,10.518,7.412,117.965
8.342148303985596,10.518,7.412,117.965
8.480412244796753,10.518,7.412,117.965
8.623575210571289,10.518,7.412,117.965
8.769607305526733,10.518,7.412,117.965
8.911839246749878,10.518,7.412,117.965
9.055262327194214,10.518,7.412,117.965
9.198593139648438,10.518,7.412,117.965
9.340887069702148,10.518,7.412,117.965
9.477465152740479,10.518,7.412,117.965
9.622522115707397,10.518,7.412,117.965
9.763793230056763,10.518,7.412,117.965
9.90260124206543,10.518,7.412,117.965
10.045125246047974,10.518,7.412,117.965
10.185887336730957,10.518,7.412,117.965
10.329638242721558,10.518,7.412,117.965
10.472154140472412,10.518,7.412,117.965
10.616970300674438,10.518,7.412,117.965
10.76361608505249,10.518,7.412,117.965
10.906339168548584,10.518,7.412,117.965
11.04912519454956,10.518,7.412,117.965
11.191148042678833,10.518,7.412,117.965
11.332764387130737,10.518,7.412,117.965
11.477450370788574,10.518,7.412,117.965
11.624054193496704,10.518,7.412,117.965
11.764944314956665,10.518,7.412,117.965
11.907633304595947,10.518,7.412,117.965
12.048376083374023,10.518,7.412,117.965
12.189882278442383,10.518,7.412,117.965
12.331657409667969,10.518,7.412,117.965
12.47483229637146,10.518,7.412,117.965
12.618005275726318,10.518,7.412,117.965
12.760659217834473,10.518,7.412,117.965
12.902380228042603,10.518,7.412,117.965
13.044045209884644,10.518,7.412,117.965
13.185773134231567,10.518,7.412,117.965
13.327365159988403,10.518,7.412,117.965
13.471119165420532,10.518,7.412,117.965
13.610840082168579,10.518,7.412,117.965
13.756820440292358,10.518,7.412,117.965
13.903191089630127,10.518,7.412,117.965
14.047770261764526,10.518,7.412,117.965
14.185768365859985,10.518,7.412,117.965
14.328708171844482,10.518,7.412,117.965
14.465247392654419,10.518,7.412,117.965
14.608675241470337,10.518,7.412,117.965
14.747956275939941,10.518,7.412,117.965
14.88998818397522,10.518,7.412,117.965
15.033704280853271,10.518,7.412,117.965
15.175199270248413,10.518,7.412,117.965
15.315277099609375,10.518,7.412,117.965
15.459068298339844,10.518,7.412,117.965
15.601860284805298,10.518,7.412,117.965
15.746599197387695,10.518,7.412,117.965
15.893420219421387,10.518,7.412,117.965
16.036646366119385,10.518,7.412,117.965
16.181894302368164,10.518,7.412,117.965
16.323265075683594,10.518,7.412,117.965
16.466994285583496,10.518,7.412,117.965
16.61354422569275,10.518,7.412,117.965
16.76004123687744,10.518,7.412,117.965
16.906755208969116,10.518,7.412,117.965
17.052897214889526,10.518,7.412,117.965
17.195937156677246,10.518,7.412,117.965
17.340022087097168,10.518,7.412,117.965
17.486765146255493,10.518,7.412,117.965
17.6322922706604,10.518,7.412,117.965
17.77742838859558,10.518,7.412,117.965
17.923457145690918,10.518,7.412,117.965
18.070041179656982,10.518,7.412,117.965
18.211717128753662,10.518,7.412,117.965
18.35498809814453,10.518,7.412,117.965
18.498233318328857,10.518,7.412,117.965
18.64148712158203,10.518,7.412,117.965
18.784600257873535,10.518,7.412,117.965
18.92725419998169,10.518,7.412,117.965
19.068974256515503,10.518,7.412,24.558
19.210585117340088,10.518,7.412,24.558
19.348862409591675,10.518,7.412,24.558
19.4898521900177,10.518,7.412,24.558
19.632725477218628,10.518,7.412,24.558
19.77465534210205,10.518,7.412,24.558
19.916590213775635,10.518,7.412,24.558
20.060407161712646,10.518,7.412,24.558
20.197331428527832,10.518,7.412,24.558
20.340803146362305,10.518,7.412,24.558
20.481683254241943,10.518,7.412,24.558
20.623103380203247,10.518,7.412,24.558
20.76642417907715,10.518,7.412,24.558
20.88539433479309,10.518,7.412,24.558
