times,x_pos,y_pos,z_pos
4.11456298828125,7.171,-3.364,96.759
4.260246992111206,6.767,-4.021,98.038
4.411164283752441,6.007,-4.524,100.224
4.556931018829346,5.295,-4.775,103.852
4.698473930358887,4.885,-4.884,108.766
4.846508979797363,4.52,-4.911,113.573
4.993273019790649,4.141,-4.709,119.183
5.139343023300171,3.93,-4.417,127.306
5.287065029144287,3.745,-3.99,131.894
5.437823057174683,3.689,-3.596,135.968
5.584043025970459,3.663,-3.231,140.016
5.731430292129517,3.745,-2.813,144.413
5.882119178771973,4.097,-2.734,149.025
6.031437158584595,4.379,-2.86,153.006
6.221753120422363,4.658,-3.473,158.188
6.372457981109619,4.702,-3.876,161.147
6.521018028259277,4.465,-4.549,162.322
6.664353132247925,4.417,-4.651,162.322
6.811233997344971,4.417,-4.614,161.402
6.957653045654297,3.532,-4.628,159.839
7.103814125061035,2.707,-4.437,158.949
7.254775047302246,2.429,-4.342,157.693
7.405688047409058,2.366,-4.363,157.093
7.5554633140563965,2.392,-4.396,156.124
7.7019782066345215,2.536,-4.526,155.636
7.846747159957886,2.687,-4.861,154.881
7.989216089248657,3.001,-5.52,153.922
8.13829517364502,2.856,-5.786,152.608
8.287965297698975,2.377,-5.594,151.347
8.435283899307251,2.055,-5.352,150.018
8.580733299255371,1.708,-4.914,148.432
8.662829160690308,1.664,-4.741,147.5
8.813055992126465,1.075,-4.699,147.239
8.96012020111084,1.866,-5.582,148.044
9.110785007476807,3.226,-8.244,148.888
9.261758089065552,3.427,-12.118,149.921
9.409963130950928,5.013,-17.536,150.466
9.555992126464844,6.409,-23.139,150.763
9.705965995788574,8.622,-29.269,150.637
9.85544228553772,12.77,-35.952,151.195
10.005725145339966,13.529,-42.754,151.532
10.151302099227905,22.219,-49.554,151.419
10.30104398727417,25.201,-56.401,151.226
10.44735312461853,27.314,-63.358,151.169
10.592843055725098,30.078,-70.136,151.565
10.737231016159058,34.609,-76.843,151.252
10.887834072113037,39.945,-84.132,150.838
11.035295963287354,44.819,-91.029,151.806
11.181388139724731,47.921,-97.712,151.851
11.328969955444336,49.517,-102.877,151.92
11.479688167572021,51.192,-106.944,151.976
11.625622034072876,51.568,-110.936,152.357
11.771709203720093,56.972,-115.699,81.583
11.917849063873291,60.503,-121.484,81.36
12.064665079116821,64.001,-126.199,81.173
12.213948249816895,66.84,-128.942,80.994
12.361659049987793,68.518,-133.024,80.94
12.510984182357788,68.743,-140.106,81.009
12.656113147735596,75.108,-147.928,81.779
12.806053161621094,79.351,-155.766,83.091
12.95697832107544,82.548,-162.377,85.273
13.107475996017456,86.988,-169.793,86.21
13.251893997192383,92.497,-176.852,86.212
13.401365041732788,95.126,-180.228,148.827
13.547401905059814,97.447,-185.411,148.207
13.697309255599976,100.425,-192.481,147.254
13.845697164535522,104.663,-198.927,146.994
13.993376016616821,109.925,-205.64,146.724
14.140225172042847,114.506,-212.035,146.004
14.289237976074219,117.416,-218.582,145.451
14.435119152069092,119.355,-224.903,144.929
14.58340311050415,121.854,-231.164,144.413
14.731439113616943,126.064,-237.612,144.453
14.88170599937439,131.243,-244.28,143.98
15.028443098068237,135.726,-250.755,143.571
15.172631978988647,138.73,-256.905,143.763
15.322647094726562,140.835,-262.952,144.067
15.471281290054321,143.325,-269.138,143.979
15.622053146362305,147.424,-275.558,143.477
15.77031397819519,152.639,-281.995,143.509
15.915985107421875,157.124,-288.205,142.928
16.06046414375305,157.717,-293.885,142.673
16.210016012191772,161.861,-299.967,142.331
16.359992027282715,164.276,-306.233,142.987
16.506013870239258,168.154,-312.325,143.058
16.656023025512695,173.137,-318.767,143.044
16.801960945129395,177.519,-325.064,143.272
16.952006101608276,180.205,-331.547,143.777
17.097429990768433,181.97,-337.885,143.827
17.24839496612549,183.907,-342.89,143.216
17.39796018600464,185.963,-346.244,142.74
17.5487380027771,188.849,-350.32,142.767
17.69595694541931,191.812,-349.83,70.105
17.84725022315979,195.981,-354.259,70.207
17.997262001037598,200.212,-362.595,70.309
18.14771819114685,204.475,-370.55,70.321
18.298760890960693,208.117,-376.636,70.276
18.450006008148193,211.973,-382.47,70.269
18.59932518005371,213.813,-386.537,70.412
18.74758505821228,212.161,-391.298,71.553
18.89876914024353,213.911,-399.261,73.1
19.048640966415405,218.766,-406.397,74.835
19.198013305664062,219.545,-410.265,76.097
19.343314170837402,226.356,-416.074,76.49
19.487386226654053,231.804,-423.393,134.83
19.635294914245605,236.307,-429.4,133.814
19.78632402420044,236.849,-435.559,132.771
19.934868097305298,241.107,-441.384,131.895
20.081352949142456,243.804,-447.839,131.175
20.232104063034058,247.889,-454.223,130.318
20.38072395324707,252.513,-460.583,130.086
20.5316002368927,256.869,-467.601,130.121
20.678602933883667,258.428,-470.278,129.973
20.82636308670044,260.166,-473.531,129.594
20.975548267364502,264.033,-480.449,128.76
21.12208104133606,268.691,-487.799,128.354
21.272569179534912,272.951,-493.043,128.462
21.46438503265381,277.154,-500.011,128.813
21.613455057144165,280.138,-505.753,129.235
21.763439178466797,282.831,-509.697,129.547
21.91421413421631,286.038,-511.732,129.519
22.062889099121094,290.157,-513.031,129.133
22.21131205558777,294.818,-514.027,129.389
22.361924171447754,299.706,-514.655,129.454
22.513158082962036,304.711,-514.939,129.211
22.663878202438354,309.791,-515.149,128.508
22.8131902217865,314.665,-515.29,127.887
22.957266092300415,319.453,-515.324,128.021
23.103722095489502,324.027,-515.343,128.698
23.254603147506714,328.466,-515.365,129.33
23.405920028686523,331.717,-515.126,129.603
23.556405067443848,334.104,-514.798,129.98
23.706738233566284,336.452,-514.455,130.087
23.855918169021606,338.39,-514.193,129.975
24.00421404838562,340.208,-513.941,130.101
24.153303146362305,342.668,-513.771,129.763
24.300287008285522,343.09,-513.48,129.72
24.447142124176025,347.206,-513.268,129.762
24.593414068222046,348.441,-512.702,129.591
24.743874073028564,349.446,-511.846,129.422
24.894570112228394,349.591,-511.262,129.728
25.037117958068848,350.353,-510.097,129.314
25.185379028320312,350.389,-508.451,129.232
25.331345081329346,350.285,-506.857,129.418
25.409661293029785,350.265,-506.369,129.434
25.448785066604614,350.135,-506.31,129.39
25.598002910614014,349.9,-504.311,129.466
25.7480309009552,349.707,-503.267,129.201
25.898998975753784,349.165,-502.946,127.942
26.04646611213684,349.042,-502.835,126.016
26.19540023803711,347.65,-502.81,123.905
26.3433620929718,347.16,-503.051,121.886
26.48836398124695,346.683,-503.675,120.011
26.634928226470947,346.481,-504.476,117.996
26.781413078308105,346.371,-505.622,116.399
26.92790126800537,346.377,-506.632,114.367
27.07155418395996,346.431,-507.181,112.533
27.218595027923584,346.578,-507.786,110.774
27.36306619644165,346.854,-508.484,109.111
27.510030031204224,347.263,-508.987,107.138
27.658813953399658,347.788,-509.256,105.374
27.80963110923767,348.42,-509.296,103.459
27.958224058151245,348.814,-509.347,101.455
28.105994939804077,349.388,-509.22,99.627
28.255978107452393,349.792,-508.996,97.762
28.400876998901367,349.996,-508.496,95.98
28.548490047454834,349.963,-508.073,94.07
28.697561025619507,349.958,-507.41,91.98
28.84626317024231,350.169,-506.9,89.795
28.991481065750122,350.283,-506.729,87.919
29.141129970550537,350.476,-506.648,85.872
29.28813624382019,350.713,-506.967,84.054
29.43501114845276,350.796,-507.813,82.122
29.58326029777527,350.756,-508.742,80.348
