times,x_pos,y_pos,z_pos
4.117180109024048,1.467,-4.731,97.574
4.264392137527466,1.017,-5.367,98.948
4.413361310958862,0.96,-5.849,101.511
4.559096097946167,0.47,-6.056,106.083
4.704780101776123,0.182,-5.952,111.157
4.854691028594971,0.028,-5.533,116.291
5.0018980503082275,0.034,-5.11,121.777
5.152814149856567,0.444,-4.719,127.428
5.299669981002808,0.884,-4.314,130.894
5.44534707069397,1.234,-4.167,135.194
5.593496084213257,1.749,-3.879,139.722
5.738300323486328,2.118,-3.981,144.436
5.8883020877838135,2.198,-4.036,144.436
6.038330078125,2.425,-5.13,153.112
6.225711107254028,1.829,-5.221,158.196
6.371510028839111,1.436,-4.993,159.745
6.514833211898804,1.157,-4.845,160.571
6.6621081829071045,0.419,-4.65,160.458
6.808951139450073,0.04,-4.71,160.135
6.954231023788452,-0.014,-5.029,159.172
7.105201244354248,0.153,-5.496,158.925
7.256179332733154,0.243,-5.94,157.974
7.405364990234375,0.257,-5.982,157.974
7.554611921310425,-0.059,-6.668,155.473
7.705318212509155,-0.084,-6.688,155.473
7.850142002105713,0.093,-6.445,152.851
7.997249126434326,0.54,-6.375,151.724
8.142332315444946,1.007,-6.578,150.454
8.291243076324463,1.511,-6.742,149.549
8.37175703048706,1.579,-6.785,149.336
8.52185320854187,2.683,-7.202,148.978
8.671245098114014,3.906,-8.016,149.785
8.8214590549469,5.226,-10.298,150.995
8.966204166412354,6.436,-14.12,152.268
9.11236310005188,7.47,-19.389,152.856
9.257877111434937,8.802,-25.06,153.181
9.4077889919281,11.242,-31.336,153.994
9.553781032562256,11.848,-37.848,154.418
9.70088505744934,20.756,-44.871,154.735
9.846956014633179,24.987,-51.758,154.881
9.995582103729248,27.334,-58.78,154.722
10.14651107788086,29.35,-66.112,153.916
10.294982194900513,29.758,-66.683,153.916
10.444975137710571,29.758,-66.683,153.408
10.594866275787354,41.687,-87.704,153.255
10.738194942474365,45.842,-94.379,152.878
10.886540174484253,48.25,-101.468,152.881
11.036128997802734,48.626,-102.163,153.236
11.18706727027893,51.776,-111.264,153.375
11.332539081573486,53.961,-115.06,153.663
11.479418277740479,57.217,-120.205,77.172
11.626346111297607,61.036,-125.871,77.327
11.775110244750977,65.974,-133.055,77.364
11.921634197235107,70.162,-139.437,77.339
12.07157826423645,73.532,-145.535,77.266
12.22149395942688,78.22,-151.658,77.2
12.367691040039062,83.489,-158.406,77.601
12.517565250396729,85.191,-161.668,78.498
12.658992290496826,86.039,-163.023,80.303
12.80783724784851,88.805,-169.105,81.897
12.954872131347656,92.851,-177.055,83.25
13.100872278213501,97.791,-183.907,84.534
13.250205278396606,102.027,-188.64,147.06
13.400240182876587,104.837,-193.263,145.085
13.547340154647827,107.989,-200.059,142.974
13.692334175109863,111.96,-206.12,140.795
13.84117603302002,117.1,-212.466,139.454
13.99202013015747,122.01,-218.673,138.015
14.142271041870117,126.072,-224.919,137.244
14.292235136032104,128.626,-230.954,137.061
14.438104152679443,129.01,-236.77,136.376
14.584594964981079,135.041,-242.42,136.246
14.73235821723938,140.157,-248.306,136.341
14.88283920288086,144.918,-254.377,136.625
15.030954122543335,149.239,-260.18,136.926
15.17870807647705,149.95,-265.749,137.233
15.328472137451172,155.274,-271.299,137.773
15.471539974212646,157.783,-276.835,138.098
15.6215341091156,161.962,-282.407,138.115
15.770381212234497,166.99,-287.577,137.828
15.919811010360718,167.768,-293.591,137.399
16.0682532787323,175.368,-299.062,137.153
16.21607232093811,177.74,-304.689,137.519
16.36265802383423,179.968,-309.623,137.629
16.50858211517334,183.488,-315.561,137.953
16.658185958862305,188.772,-321.587,138.218
16.804755926132202,193.659,-327.588,138.851
16.950831174850464,198.026,-333.263,139.078
17.098898887634277,201.153,-338.681,138.549
17.246917247772217,203.163,-342.467,137.718
17.39688014984131,203.44,-346.084,137.002
17.547377109527588,209.346,-351.005,69.265
17.69355320930481,212.024,-356.573,69.592
17.84026598930359,212.825,-359.411,69.654
17.985896348953247,213.436,-360.718,69.817
18.13680410385132,215.63,-364.076,70.068
18.2852680683136,221.173,-371.405,70.319
18.435456037521362,222.021,-372.012,70.319
18.5829119682312,231.489,-384.505,71.395
18.732491970062256,235.014,-389.921,71.81
18.883556127548218,237.179,-393.265,72.072
19.02979826927185,238.975,-396.06,72.103
19.18078327178955,241.888,-399.715,72.318
19.328758001327515,243.816,-403.805,73.168
19.47983407974243,247.277,-410.293,74.533
19.627557277679443,251.679,-418.656,76.329
19.776174068450928,254.956,-424.408,78.999
19.92408323287964,256.113,-426.491,80.322
20.074377059936523,258.549,-430.937,80.686
20.223880290985107,261.845,-435.993,137.84
20.370403051376343,266.647,-442.198,135.842
20.520485162734985,271.244,-448.379,135.14
20.67010521888733,271.882,-454.373,134.694
20.820730209350586,276.92,-460.787,133.798
20.970025062561035,279.274,-466.784,132.561
21.118067979812622,283.168,-472.849,131.755
21.267449140548706,288.21,-479.081,131.124
21.41575026512146,292.767,-485.137,130.723
21.563592195510864,296.566,-490.468,130.287
21.71080493927002,299.29,-496.673,129.957
21.858469247817993,299.691,-502.404,129.667
22.00447106361389,305.164,-507.984,129.108
22.155452251434326,309.858,-513.838,128.38
22.30417513847351,314.387,-519.708,128.459
22.449373245239258,315.069,-525.593,128.496
22.594654083251953,320.33,-530.918,128.576
22.743231058120728,322.312,-536.518,128.378
22.891037225723267,325.428,-542.114,128.245
23.03815507888794,326.196,-548.034,128.062
23.189064979553223,334.807,-554.065,128.423
23.337716102600098,339.268,-560.016,128.461
23.484925270080566,342.992,-565.932,128.622
23.632601022720337,345.751,-571.603,128.645
23.780250072479248,348.057,-577.406,128.534
23.928503036499023,351.406,-582.586,128.447
24.079971075057983,352.23,-589.191,128.71
24.225544929504395,361.385,-595.246,128.37
24.374207019805908,365.902,-601.357,128.294
24.52138900756836,368.009,-604.389,126.75
24.66930627822876,368.849,-605.419,126.946
24.81763195991516,368.949,-605.587,127.63
24.965183973312378,368.147,-605.058,128.197
25.115752935409546,367.782,-604.758,128.925
25.266425132751465,366.701,-604.312,129.445
25.412317991256714,365.696,-603.261,129.865
25.55767512321472,364.795,-600.535,129.731
25.705061197280884,363.483,-599.205,129.521
25.85320806503296,362.26,-597.992,128.773
25.999622106552124,362.056,-597.181,128.684
26.147834062576294,360.029,-595.188,129.286
26.29453420639038,358.796,-592.968,129.544
