times,x_pos,y_pos,z_pos
4.250563144683838,-3.26,6.791,99.643
4.396044015884399,-2.671,5.913,100.488
4.541990280151367,-2.474,5.79,100.488
4.688561201095581,-2.474,5.79,99.988
4.833903074264526,-0.635,2.952,98.753
4.983587026596069,3.058,2.079,97.961
5.131968021392822,6.908,1.806,97.742
5.280171155929565,7.486,1.744,96.637
5.42970609664917,11.091,1.876,95.355
5.575846195220947,15.325,2.055,94.217
5.7209601402282715,22.477,2.192,93.497
5.870216369628906,26.485,2.314,92.731
6.016904354095459,30.63,2.58,92.193
6.1677000522613525,34.707,2.863,91.695
6.316376209259033,38.785,3.048,91.537
6.465213298797607,42.856,3.064,91.481
6.612311124801636,43.549,3.063,91.415
6.759135007858276,51.119,2.926,91.329
6.909081220626831,55.352,2.79,91.364
7.055783271789551,59.604,2.509,91.254
7.205533981323242,63.89,2.082,91.332
7.35426926612854,64.236,1.476,91.167
7.503638029098511,72.104,0.579,91.027
7.650994300842285,76.134,-0.66,90.897
7.799360990524292,79.954,-2.124,90.535
7.949026107788086,83.675,-3.53,90.216
8.091878175735474,84.023,-4.133,89.635
8.237190246582031,90.593,-4.583,88.643
8.37972617149353,92.719,-4.97,88.021
8.582012176513672,92.933,-5.486,88.261
8.725200176239014,95.058,-5.356,88.346
8.868451118469238,95.307,-5.201,29.901
9.01283311843872,95.372,-5.085,31.37
9.158093214035034,95.872,-4.938,32.829
9.306181192398071,96.611,-4.656,34.625
9.451146125793457,96.728,-4.338,36.189
9.597459316253662,96.556,-4.066,37.678
9.743750095367432,96.071,-3.834,39.092
9.890894174575806,95.968,-3.657,40.539
10.042042255401611,95.204,-3.399,41.675
10.19222617149353,93.783,-3.217,42.931
10.340983152389526,92.967,-3.023,43.84
10.487688302993774,91.98,-2.868,45.404
10.633859157562256,91.057,-2.689,47.359
10.779601335525513,90.241,-2.673,48.621
10.925951957702637,89.391,-2.935,48.5
11.07636022567749,89.079,-3.323,47.256
11.225219249725342,89.042,-3.944,45.294
11.37619924545288,88.161,-3.352,45.261
11.527404069900513,86.382,-2.133,45.614
11.719927072525024,86.351,-0.972,43.538
11.892598152160645,85.767,0.883,28.896
12.041521310806274,85.719,1.684,24.202
12.191213130950928,85.842,1.486,18.717
12.34153699874878,88.914,0.895,13.508
12.489354133605957,90.201,0.044,8.166
12.640823125839233,90.352,-0.484,8.621
12.789056062698364,90.289,-0.549,10.482
12.933951139450073,89.872,-0.421,14.177
13.08392333984375,89.981,-0.21,16.125
13.229572057723999,89.671,-0.352,18.198
13.378042221069336,89.923,-0.42,20.334
13.525956153869629,89.995,-0.308,21.143
13.669374942779541,90.033,-0.371,22.554
13.817159175872803,88.023,-0.069,25.308
13.966824293136597,91.045,-2.0,30.674
14.116314172744751,91.39,-3.785,31.077
14.266755104064941,90.438,-5.738,28.982
14.414664268493652,89.805,-6.58,25.531
14.561615228652954,89.95,-5.141,25.54
14.71045708656311,90.318,-5.364,25.708
14.858375310897827,90.477,-5.238,24.078
15.00774621963501,90.168,-5.743,25.006
15.156925201416016,90.208,-6.593,25.368
15.304587125778198,92.389,-6.554,22.33
15.453234195709229,92.977,-6.343,23.269
15.602052211761475,92.453,-6.407,21.488
