times,x_pos,y_pos,z_pos
4.1339356899261475,5.852,-5.826,98.369
4.284154891967773,4.461,-6.351,99.735
4.429715871810913,3.832,-6.468,102.396
4.575799942016602,3.262,-6.607,106.247
4.723094940185547,3.159,-6.617,106.247
4.866352796554565,2.086,-6.66,116.45
5.013487100601196,1.782,-6.417,121.456
5.158467054367065,1.533,-5.961,129.109
5.306269884109497,1.484,-5.518,133.388
5.452608823776245,1.684,-5.041,138.328
5.599860906600952,1.974,-4.547,143.059
5.746845960617065,2.043,-4.251,147.54
5.897799968719482,2.438,-4.251,152.694
6.09069299697876,3.654,-4.319,158.215
6.236737966537476,3.998,-4.227,161.433
6.3860509395599365,4.387,-4.209,163.459
6.535962104797363,4.515,-4.343,163.861
6.684616804122925,4.395,-5.01,163.598
6.832993030548096,3.992,-5.313,163.953
6.977946043014526,3.479,-5.396,164.25
7.132795810699463,3.124,-5.464,164.949
7.2932679653167725,2.802,-5.456,165.173
7.4405059814453125,2.219,-5.279,164.277
7.588365077972412,2.154,-5.087,163.597
7.73917293548584,1.352,-4.558,162.49
7.886296033859253,1.735,-4.417,161.344
8.031945943832397,2.482,-4.57,160.245
8.182056903839111,3.058,-4.775,159.199
8.332005739212036,3.37,-5.175,158.342
8.481801986694336,3.427,-5.647,157.864
8.628976821899414,3.227,-5.863,156.914
8.776656150817871,2.995,-5.723,155.799
8.926296949386597,2.87,-5.423,154.393
9.076756000518799,2.961,-4.949,153.241
9.2274329662323,3.196,-4.752,153.285
9.37586498260498,3.418,-5.336,152.05
9.523058891296387,3.552,-5.865,150.155
9.670531988143921,3.632,-6.232,149.348
9.748878002166748,3.615,-6.599,148.75
9.893564939498901,3.261,-7.726,147.899
10.04421877861023,3.584,-7.797,148.471
10.190414905548096,4.806,-9.403,150.003
10.334682703018188,6.08,-12.02,151.728
10.480972051620483,7.025,-16.714,152.646
10.629714965820312,8.204,-22.393,153.344
10.776594877243042,10.408,-28.391,154.402
10.923311710357666,14.426,-34.943,154.96
11.07108187675476,19.377,-41.874,154.75
11.214186906814575,23.892,-48.824,154.758
11.36403775215149,27.056,-55.942,154.505
11.512789011001587,29.181,-63.31,154.872
11.661550045013428,31.739,-70.597,155.459
11.810011863708496,35.922,-77.863,155.127
11.958126068115234,41.251,-85.05,154.904
12.107078790664673,46.066,-92.305,154.803
12.255681037902832,49.68,-99.429,154.936
12.400892734527588,51.629,-105.941,155.669
12.54909896850586,53.659,-111.563,156.022
12.694453954696655,55.738,-115.596,156.586
12.84067702293396,58.637,-120.353,83.745
12.989589929580688,62.298,-126.374,83.443
13.135281801223755,64.355,-133.101,83.015
13.28149700164795,68.536,-140.401,82.599
13.42864990234375,69.85,-146.501,82.323
13.57368278503418,71.989,-152.03,82.523
13.723424911499023,76.138,-159.338,83.473
13.874821901321411,80.562,-166.744,84.905
14.025714874267578,82.284,-170.689,85.925
14.173040866851807,84.223,-176.198,86.112
14.323644876480103,84.543,-181.772,147.168
14.469446897506714,90.843,-187.88,146.61
14.617296695709229,95.87,-194.862,146.452
14.765669107437134,100.497,-201.642,145.989
14.916068077087402,103.996,-208.092,145.521
15.06098985671997,106.354,-214.538,145.838
15.211045742034912,108.783,-220.525,146.359
15.356985092163086,112.43,-227.511,146.261
15.504164934158325,117.243,-233.211,145.544
15.652997732162476,122.045,-240.203,145.174
15.798932790756226,125.117,-246.323,144.901
15.94898772239685,127.025,-252.52,144.596
16.097020864486694,129.432,-258.034,144.292
16.244316816329956,133.379,-264.767,143.652
16.393969774246216,138.183,-271.245,143.268
16.540517807006836,142.813,-277.642,143.373
16.690279960632324,146.043,-283.63,143.826
16.839932918548584,148.363,-289.692,143.498
16.990513801574707,150.798,-295.657,143.069
17.141135931015015,154.46,-301.747,143.086
17.287610054016113,159.309,-307.855,142.947
17.435523986816406,164.05,-314.033,142.746
17.580371856689453,167.554,-319.907,142.606
17.72742486000061,169.745,-325.723,142.535
17.877556800842285,172.099,-331.86,142.918
18.02352499961853,175.39,-337.878,142.899
18.173532962799072,180.013,-343.824,142.221
18.323585033416748,184.051,-349.302,140.996
18.47373676300049,186.247,-353.138,140.462
18.6178297996521,187.764,-356.421,139.607
18.771224975585938,190.665,-361.118,69.219
18.918880939483643,191.26,-359.656,69.834
19.069456815719604,189.588,-358.388,70.416
19.215553045272827,191.714,-359.971,70.92
19.365520000457764,195.197,-364.374,71.409
19.515450716018677,203.404,-370.937,71.781
19.66338610649109,211.898,-379.164,72.454
19.814106702804565,215.116,-385.793,74.074
19.964865922927856,215.46,-394.071,75.022
20.11542797088623,219.473,-401.021,75.169
20.265622854232788,223.769,-408.63,74.954
20.415987968444824,228.883,-415.697,142.832
20.565134048461914,233.225,-422.258,141.405
20.713311910629272,236.03,-428.063,140.3
20.85932207107544,237.901,-434.671,139.894
