times,x_pos,y_pos,z_pos
4.117281198501587,6.125,-5.532,97.669
4.264518976211548,5.85,-6.019,99.61
4.4101691246032715,5.397,-6.472,102.273
4.5550830364227295,4.72,-6.71,106.001
4.70081901550293,4.197,-6.774,110.963
4.850326061248779,3.888,-6.577,115.68
4.991849184036255,3.724,-6.059,121.251
5.136044025421143,3.606,-5.502,127.229
5.283522129058838,3.48,-5.02,131.486
5.428441286087036,3.374,-4.469,136.139
5.572873115539551,3.344,-3.868,139.816
5.720724105834961,3.271,-3.286,144.425
5.864612102508545,3.262,-3.263,144.425
6.0183610916137695,3.262,-3.228,152.621
6.2085912227630615,3.243,-3.721,158.328
6.354021310806274,3.563,-4.11,160.776
6.503522157669067,3.564,-4.657,162.123
6.65215802192688,3.362,-4.931,162.194
6.79866099357605,3.325,-4.929,162.206
6.948531150817871,2.384,-4.944,161.548
7.097398042678833,2.232,-4.88,160.212
7.24676513671875,2.179,-4.63,159.016
7.391625165939331,2.287,-4.165,157.966
7.538914203643799,2.409,-3.682,156.438
7.68530011177063,2.518,-3.227,155.203
7.831084251403809,2.563,-2.887,154.201
7.980142116546631,2.546,-2.557,153.424
8.125478029251099,2.497,-2.641,152.906
8.272932291030884,2.447,-3.167,151.786
8.414744138717651,2.489,-3.526,150.66
8.563419103622437,2.569,-3.736,149.447
8.643967151641846,2.58,-3.701,148.571
8.793466329574585,2.631,-3.907,147.987
8.938518047332764,2.748,-4.357,148.554
9.084864139556885,4.21,-6.648,149.517
9.22800588607788,5.084,-9.475,149.969
9.372953176498413,5.998,-13.209,150.265
9.51776123046875,7.412,-19.119,150.719
9.666092157363892,10.068,-25.045,151.57
9.809905052185059,10.375,-31.29,152.079
9.957547187805176,19.264,-38.019,152.452
10.103094100952148,23.162,-44.91,152.886
10.251606225967407,24.986,-52.113,153.291
10.402354955673218,26.969,-59.395,153.084
10.552340030670166,29.154,-66.617,153.26
10.699986934661865,31.563,-74.041,153.536
10.84610629081726,34.616,-81.387,153.697
10.996644258499146,39.258,-89.056,153.624
11.14065408706665,44.253,-96.243,153.691
11.289559125900269,49.065,-103.685,153.464
11.436277151107788,52.657,-110.012,153.564
11.584348917007446,54.271,-115.237,153.306
11.73079514503479,55.693,-119.89,152.707
11.880851030349731,58.189,-124.604,153.025
12.029759168624878,58.751,-125.028,153.025
12.176377296447754,65.115,-136.174,81.19
12.325632095336914,68.575,-142.224,81.262
12.473109006881714,72.6,-150.182,81.82
12.61803913116455,76.769,-157.908,82.328
12.764588117599487,79.31,-163.701,82.76
12.9121732711792,81.508,-169.113,82.742
13.058659076690674,83.516,-173.606,82.887
13.20949411392212,86.401,-178.927,155.384
13.357019901275635,87.189,-186.975,153.918
13.504201173782349,96.352,-193.882,153.234
13.654109001159668,100.113,-200.808,153.644
13.798525094985962,102.377,-207.623,154.308
13.944648027420044,102.685,-208.205,154.308
14.088190078735352,108.03,-220.418,155.189
14.23501706123352,112.882,-227.73,155.075
14.38072919845581,117.766,-234.181,155.877
14.525697231292725,121.452,-239.626,156.233
14.673050165176392,123.69,-245.432,156.714
14.818840265274048,125.995,-250.267,156.468
14.966012954711914,126.372,-250.637,156.468
15.113193988800049,131.899,-259.401,156.442
15.260953187942505,136.508,-265.71,156.231
15.408266067504883,137.406,-272.179,157.201
15.556045055389404,145.735,-278.14,157.017
15.702078104019165,147.889,-283.343,156.613
15.84993600845337,150.088,-288.339,156.501
15.997273206710815,152.941,-293.533,155.869
16.149842023849487,157.355,-300.722,155.557
16.296523094177246,162.576,-306.525,155.408
16.446980237960815,167.079,-313.487,154.426
16.593900203704834,169.578,-318.666,153.828
16.744686126708984,171.939,-325.215,153.294
16.893514156341553,173.968,-329.298,152.314
17.04473090171814,176.841,-333.165,86.125
17.193586111068726,180.662,-337.278,87.334
17.344728231430054,184.605,-342.439,88.487
17.492821216583252,188.395,-347.202,89.0
17.637760162353516,192.054,-353.053,88.968
17.78108024597168,196.302,-359.767,88.729
17.924450159072876,199.414,-364.885,88.588
18.068408250808716,209.011,-369.908,88.657
18.2166690826416,212.681,-374.418,88.766
18.36454200744629,212.681,-380.627,89.322
18.514422178268433,215.118,-386.385,90.303
18.66156506538391,216.676,-391.905,91.402
18.80878496170044,218.289,-397.834,92.281
18.960140228271484,218.614,-402.648,92.439
19.10624599456787,223.657,-410.015,92.159
19.256487131118774,226.699,-414.879,154.177
19.402841091156006,228.983,-420.879,154.467
19.549203157424927,230.741,-427.146,154.581
19.694870233535767,232.669,-434.366,155.247
19.843416213989258,234.364,-441.184,156.732
19.988023042678833,234.617,-448.276,158.111
20.13522696495056,237.115,-455.231,158.173
20.276026248931885,239.085,-461.98,157.917
20.422702074050903,242.507,-468.285,157.855
20.567597150802612,247.209,-474.476,157.891
20.71295428276062,252.351,-480.765,157.593
20.855127096176147,255.817,-477.068,156.762
21.004310131072998,257.84,-477.425,155.795
21.145522117614746,258.193,-486.449,155.022
21.29581308364868,260.908,-510.005,154.293
21.445873022079468,262.682,-527.86,153.783
21.593529224395752,267.375,-526.712,153.087
21.743432998657227,272.714,-525.085,140.356
21.89421510696411,276.894,-528.666,139.378
22.086565256118774,279.645,-535.751,139.052
22.23375916481018,282.25,-539.892,139.486
22.378742218017578,282.582,-542.25,138.966
22.521939992904663,287.841,-543.738,138.546
22.671945095062256,288.491,-543.861,138.337
22.8144850730896,292.676,-545.269,137.737
22.960273027420044,300.204,-545.546,137.427
23.107551097869873,304.251,-545.136,137.164
23.251671075820923,308.167,-544.503,136.775
23.398149967193604,311.375,-544.122,136.812
23.547383069992065,311.858,-543.326,136.791
23.695128202438354,315.32,-542.151,137.05
23.83937907218933,315.636,-542.034,136.973
23.98854422569275,320.132,-538.483,136.879
24.13549494743347,323.403,-536.105,137.126
24.28079605102539,325.753,-533.8,137.078
24.42676305770874,326.852,-532.119,137.224
24.57024598121643,328.161,-529.785,137.464
24.717725038528442,329.566,-528.18,137.099
24.864667892456055,331.444,-526.528,137.357
25.0092670917511,331.788,-526.377,137.333
25.151747226715088,333.018,-525.267,137.333
25.298394918441772,333.018,-525.267,137.333
25.446348190307617,336.27,-522.173,138.206
25.59272813796997,336.702,-520.931,138.16
25.738882064819336,336.97,-519.41,138.768
25.88495421409607,337.105,-518.024,139.375
26.028740882873535,337.012,-517.734,139.355
26.176781177520752,336.828,-517.883,139.594
26.327256202697754,336.807,-518.197,139.964
26.472692012786865,337.129,-519.016,140.083
26.62169098854065,337.354,-520.648,139.885
26.771347045898438,337.887,-521.55,139.596
26.92223310470581,338.852,-522.123,139.326
27.06898307800293,339.593,-523.266,139.034
27.21438217163086,339.86,-523.91,139.323
27.361999988555908,340.364,-524.505,139.782
